username,name,email,password,gender,marriage,income_prospect,asset_level,income_level,finance_type,product_list
user_9318,User 9318,user9318@example.com,password9318,female,married,stable_increase,above_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [200, 186, 146, 139]}"
user_9319,User 9319,user9319@example.com,password9319,male,married,stable_increase,above_1b,50m_to_70m,planner,"{""deposits"": [70], ""savings"": [104]}"
user_9320,User 9320,user9320@example.com,password9320,female,married,decreasing,100m_to_500m,100m_to_300m,investor,"{""deposits"": [], ""savings"": []}"
user_9321,User 9321,user9321@example.com,password9321,female,single,stable_increase,above_1b,30m_to_50m,investor,"{""deposits"": [62], ""savings"": [108, 164, 122, 120]}"
user_9322,User 9322,user9322@example.com,password9322,male,single,stable_increase,50m_to_100m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [116]}"
user_9323,User 9323,user9323@example.com,password9323,female,single,decreasing,50m_to_100m,100m_to_300m,planner,"{""deposits"": [37], ""savings"": []}"
user_9324,User 9324,user9324@example.com,password9324,female,married,decreasing,10m_to_50m,50m_to_70m,investor,"{""deposits"": [100, 54], ""savings"": []}"
user_9325,User 9325,user9325@example.com,password9325,male,married,stable_increase,500m_to_1b,above_300m,saver,"{""deposits"": [4, 72, 20, 56], ""savings"": [192, 197, 186]}"
user_9326,User 9326,user9326@example.com,password9326,male,married,unstable,50m_to_100m,50m_to_70m,investor,"{""deposits"": [1, 59], ""savings"": []}"
user_9327,User 9327,user9327@example.com,password9327,male,married,stable_increase,below_10m,30m_to_50m,investor,"{""deposits"": [84], ""savings"": []}"
user_9328,User 9328,user9328@example.com,password9328,male,married,stable_increase,50m_to_100m,50m_to_70m,spender,"{""deposits"": [36], ""savings"": [115, 196, 178, 148]}"
user_9329,User 9329,user9329@example.com,password9329,male,single,decreasing,10m_to_50m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [136, 126, 150, 157]}"
user_9330,User 9330,user9330@example.com,password9330,female,single,unstable,500m_to_1b,below_30m,planner,"{""deposits"": [81, 58, 24, 46], ""savings"": [108, 115]}"
user_9331,User 9331,user9331@example.com,password9331,male,married,unstable,100m_to_500m,above_300m,spender,"{""deposits"": [], ""savings"": [175, 134, 124]}"
user_9332,User 9332,user9332@example.com,password9332,female,married,unstable,below_10m,100m_to_300m,spender,"{""deposits"": [3], ""savings"": [188, 129]}"
user_9333,User 9333,user9333@example.com,password9333,male,married,stable_increase,500m_to_1b,50m_to_70m,spender,"{""deposits"": [], ""savings"": [175, 132, 158]}"
user_9334,User 9334,user9334@example.com,password9334,male,married,stable_increase,50m_to_100m,below_30m,planner,"{""deposits"": [65, 61], ""savings"": [139, 156]}"
user_9335,User 9335,user9335@example.com,password9335,male,married,decreasing,50m_to_100m,below_30m,investor,"{""deposits"": [53, 17], ""savings"": [130]}"
user_9336,User 9336,user9336@example.com,password9336,female,single,stable_increase,10m_to_50m,above_300m,saver,"{""deposits"": [83, 7], ""savings"": []}"
user_9337,User 9337,user9337@example.com,password9337,female,married,decreasing,100m_to_500m,70m_to_100m,investor,"{""deposits"": [70, 60], ""savings"": [109, 140]}"
user_9338,User 9338,user9338@example.com,password9338,female,married,unstable,100m_to_500m,50m_to_70m,spender,"{""deposits"": [], ""savings"": [191]}"
user_9339,User 9339,user9339@example.com,password9339,female,married,decreasing,above_1b,50m_to_70m,spender,"{""deposits"": [58, 87, 59], ""savings"": [107, 146, 169, 192]}"
user_9340,User 9340,user9340@example.com,password9340,female,single,unstable,10m_to_50m,below_30m,spender,"{""deposits"": [], ""savings"": [176]}"
user_9341,User 9341,user9341@example.com,password9341,male,married,unstable,below_10m,below_30m,investor,"{""deposits"": [89, 63, 40], ""savings"": [198]}"
user_9342,User 9342,user9342@example.com,password9342,male,single,decreasing,500m_to_1b,below_30m,saver,"{""deposits"": [55], ""savings"": []}"
user_9343,User 9343,user9343@example.com,password9343,female,single,stable_increase,500m_to_1b,100m_to_300m,planner,"{""deposits"": [], ""savings"": [119, 169, 195]}"
user_9344,User 9344,user9344@example.com,password9344,female,single,stable_increase,500m_to_1b,30m_to_50m,saver,"{""deposits"": [70], ""savings"": [132, 161, 131, 160]}"
user_9345,User 9345,user9345@example.com,password9345,male,single,decreasing,500m_to_1b,70m_to_100m,planner,"{""deposits"": [], ""savings"": [108, 193, 189]}"
user_9346,User 9346,user9346@example.com,password9346,male,single,stable_increase,below_10m,100m_to_300m,investor,"{""deposits"": [31, 29, 33], ""savings"": [159, 184, 198]}"
user_9347,User 9347,user9347@example.com,password9347,male,married,decreasing,below_10m,30m_to_50m,planner,"{""deposits"": [10], ""savings"": [184, 170, 104]}"
user_9348,User 9348,user9348@example.com,password9348,male,married,decreasing,100m_to_500m,below_30m,planner,"{""deposits"": [21, 28], ""savings"": [101]}"
user_9349,User 9349,user9349@example.com,password9349,female,single,stable_increase,10m_to_50m,30m_to_50m,planner,"{""deposits"": [72, 46], ""savings"": []}"
user_9350,User 9350,user9350@example.com,password9350,male,single,stable_increase,below_10m,30m_to_50m,investor,"{""deposits"": [25, 32, 96], ""savings"": [115, 107, 186, 119]}"
user_9351,User 9351,user9351@example.com,password9351,female,married,stable_increase,100m_to_500m,above_300m,investor,"{""deposits"": [87, 2, 92, 79], ""savings"": [161, 170, 184]}"
user_9352,User 9352,user9352@example.com,password9352,male,single,decreasing,500m_to_1b,100m_to_300m,spender,"{""deposits"": [43, 18, 87, 57], ""savings"": []}"
user_9353,User 9353,user9353@example.com,password9353,male,single,unstable,above_1b,50m_to_70m,spender,"{""deposits"": [87], ""savings"": []}"
user_9354,User 9354,user9354@example.com,password9354,male,single,stable_increase,above_1b,70m_to_100m,saver,"{""deposits"": [], ""savings"": [195, 144, 200, 194]}"
user_9355,User 9355,user9355@example.com,password9355,male,married,unstable,above_1b,70m_to_100m,investor,"{""deposits"": [15, 8, 21, 87], ""savings"": [107, 177, 161]}"
user_9356,User 9356,user9356@example.com,password9356,female,single,decreasing,above_1b,above_300m,saver,"{""deposits"": [24, 91], ""savings"": [140]}"
user_9357,User 9357,user9357@example.com,password9357,female,married,unstable,500m_to_1b,50m_to_70m,spender,"{""deposits"": [89, 21, 82], ""savings"": []}"
user_9358,User 9358,user9358@example.com,password9358,female,married,unstable,500m_to_1b,50m_to_70m,investor,"{""deposits"": [96, 38], ""savings"": [111]}"
user_9359,User 9359,user9359@example.com,password9359,female,single,stable_increase,below_10m,30m_to_50m,planner,"{""deposits"": [8, 98], ""savings"": [183]}"
user_9360,User 9360,user9360@example.com,password9360,female,single,stable_increase,500m_to_1b,100m_to_300m,saver,"{""deposits"": [60], ""savings"": []}"
user_9361,User 9361,user9361@example.com,password9361,female,single,decreasing,100m_to_500m,above_300m,saver,"{""deposits"": [26, 63, 49], ""savings"": []}"
user_9362,User 9362,user9362@example.com,password9362,female,single,decreasing,500m_to_1b,above_300m,planner,"{""deposits"": [79], ""savings"": [110, 165, 120]}"
user_9363,User 9363,user9363@example.com,password9363,female,single,unstable,500m_to_1b,30m_to_50m,saver,"{""deposits"": [13, 50, 83, 46], ""savings"": [142]}"
user_9364,User 9364,user9364@example.com,password9364,male,married,stable_increase,500m_to_1b,100m_to_300m,saver,"{""deposits"": [28, 42, 36, 99], ""savings"": []}"
user_9365,User 9365,user9365@example.com,password9365,male,married,decreasing,above_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [165, 164]}"
user_9366,User 9366,user9366@example.com,password9366,female,single,unstable,below_10m,50m_to_70m,spender,"{""deposits"": [], ""savings"": [141, 167, 135, 147]}"
user_9367,User 9367,user9367@example.com,password9367,male,single,stable_increase,500m_to_1b,70m_to_100m,saver,"{""deposits"": [47], ""savings"": [186, 101, 145]}"
user_9368,User 9368,user9368@example.com,password9368,female,single,decreasing,below_10m,below_30m,investor,"{""deposits"": [73], ""savings"": [130, 159]}"
user_9369,User 9369,user9369@example.com,password9369,male,married,decreasing,50m_to_100m,70m_to_100m,saver,"{""deposits"": [72], ""savings"": []}"
user_9370,User 9370,user9370@example.com,password9370,male,single,unstable,10m_to_50m,30m_to_50m,planner,"{""deposits"": [], ""savings"": []}"
user_9371,User 9371,user9371@example.com,password9371,male,married,decreasing,100m_to_500m,50m_to_70m,saver,"{""deposits"": [100, 84, 58, 20], ""savings"": [181, 158, 161, 196]}"
user_9372,User 9372,user9372@example.com,password9372,male,single,unstable,below_10m,50m_to_70m,planner,"{""deposits"": [53, 44, 83], ""savings"": []}"
user_9373,User 9373,user9373@example.com,password9373,male,single,unstable,100m_to_500m,70m_to_100m,spender,"{""deposits"": [], ""savings"": [148, 147, 151]}"
user_9374,User 9374,user9374@example.com,password9374,female,single,unstable,below_10m,70m_to_100m,planner,"{""deposits"": [7], ""savings"": [161, 138, 190, 169]}"
user_9375,User 9375,user9375@example.com,password9375,female,single,unstable,500m_to_1b,100m_to_300m,spender,"{""deposits"": [82], ""savings"": [131]}"
user_9376,User 9376,user9376@example.com,password9376,male,single,unstable,500m_to_1b,50m_to_70m,investor,"{""deposits"": [95, 58, 26, 34], ""savings"": [109, 147, 156]}"
user_9377,User 9377,user9377@example.com,password9377,male,single,stable_increase,500m_to_1b,70m_to_100m,investor,"{""deposits"": [9, 11], ""savings"": [195, 147]}"
user_9378,User 9378,user9378@example.com,password9378,female,single,unstable,above_1b,below_30m,investor,"{""deposits"": [8, 63], ""savings"": [196, 193, 129, 127]}"
user_9379,User 9379,user9379@example.com,password9379,male,single,unstable,above_1b,below_30m,investor,"{""deposits"": [61, 85, 88, 98], ""savings"": [145, 123, 190]}"
user_9380,User 9380,user9380@example.com,password9380,male,married,unstable,500m_to_1b,below_30m,investor,"{""deposits"": [95, 96, 7], ""savings"": [101, 118]}"
user_9381,User 9381,user9381@example.com,password9381,male,single,stable_increase,10m_to_50m,100m_to_300m,saver,"{""deposits"": [], ""savings"": [175, 140, 136, 181]}"
user_9382,User 9382,user9382@example.com,password9382,male,married,decreasing,100m_to_500m,above_300m,saver,"{""deposits"": [27, 42, 96, 88], ""savings"": []}"
user_9383,User 9383,user9383@example.com,password9383,male,single,decreasing,100m_to_500m,30m_to_50m,investor,"{""deposits"": [85], ""savings"": [174, 126, 182]}"
user_9384,User 9384,user9384@example.com,password9384,male,single,stable_increase,10m_to_50m,below_30m,planner,"{""deposits"": [], ""savings"": [189, 153]}"
user_9385,User 9385,user9385@example.com,password9385,male,married,stable_increase,50m_to_100m,70m_to_100m,investor,"{""deposits"": [54, 98, 5], ""savings"": [122]}"
user_9386,User 9386,user9386@example.com,password9386,female,married,decreasing,above_1b,70m_to_100m,spender,"{""deposits"": [], ""savings"": [174, 115, 150]}"
user_9387,User 9387,user9387@example.com,password9387,female,single,decreasing,100m_to_500m,50m_to_70m,investor,"{""deposits"": [], ""savings"": [147, 198]}"
user_9388,User 9388,user9388@example.com,password9388,male,single,decreasing,above_1b,below_30m,saver,"{""deposits"": [], ""savings"": []}"
user_9389,User 9389,user9389@example.com,password9389,female,married,decreasing,50m_to_100m,30m_to_50m,investor,"{""deposits"": [34, 15, 24], ""savings"": [142, 151]}"
user_9390,User 9390,user9390@example.com,password9390,male,married,unstable,below_10m,70m_to_100m,saver,"{""deposits"": [96], ""savings"": [191, 109]}"
user_9391,User 9391,user9391@example.com,password9391,female,single,stable_increase,100m_to_500m,below_30m,spender,"{""deposits"": [70, 40], ""savings"": [157, 123, 156, 169]}"
user_9392,User 9392,user9392@example.com,password9392,male,married,stable_increase,100m_to_500m,100m_to_300m,spender,"{""deposits"": [21, 22, 52], ""savings"": [147, 198]}"
user_9393,User 9393,user9393@example.com,password9393,male,married,decreasing,below_10m,above_300m,investor,"{""deposits"": [40, 59, 97], ""savings"": [128]}"
user_9394,User 9394,user9394@example.com,password9394,female,single,decreasing,50m_to_100m,above_300m,planner,"{""deposits"": [76, 21], ""savings"": [155]}"
user_9395,User 9395,user9395@example.com,password9395,female,married,unstable,500m_to_1b,above_300m,investor,"{""deposits"": [58, 68, 22], ""savings"": [159, 166]}"
user_9396,User 9396,user9396@example.com,password9396,male,married,decreasing,above_1b,below_30m,investor,"{""deposits"": [36, 28, 53], ""savings"": [164]}"
user_9397,User 9397,user9397@example.com,password9397,male,married,unstable,500m_to_1b,above_300m,investor,"{""deposits"": [47, 39], ""savings"": [144, 199]}"
user_9398,User 9398,user9398@example.com,password9398,female,single,decreasing,100m_to_500m,70m_to_100m,saver,"{""deposits"": [9, 62, 41, 83], ""savings"": [175, 108, 155, 167]}"
user_9399,User 9399,user9399@example.com,password9399,female,single,stable_increase,50m_to_100m,70m_to_100m,saver,"{""deposits"": [44, 72, 8], ""savings"": [127, 174, 101, 178]}"
user_9400,User 9400,user9400@example.com,password9400,female,married,decreasing,10m_to_50m,100m_to_300m,saver,"{""deposits"": [52, 72], ""savings"": [181, 124, 169]}"
user_9401,User 9401,user9401@example.com,password9401,male,married,unstable,50m_to_100m,above_300m,planner,"{""deposits"": [], ""savings"": [146]}"
user_9402,User 9402,user9402@example.com,password9402,male,single,unstable,below_10m,100m_to_300m,planner,"{""deposits"": [65, 37, 48], ""savings"": [161, 178, 173]}"
user_9403,User 9403,user9403@example.com,password9403,male,single,stable_increase,500m_to_1b,50m_to_70m,planner,"{""deposits"": [63], ""savings"": [134, 158, 189, 120]}"
user_9404,User 9404,user9404@example.com,password9404,female,married,decreasing,500m_to_1b,100m_to_300m,planner,"{""deposits"": [73, 55, 45], ""savings"": [114]}"
user_9405,User 9405,user9405@example.com,password9405,female,single,decreasing,below_10m,70m_to_100m,planner,"{""deposits"": [45, 31], ""savings"": [166]}"
user_9406,User 9406,user9406@example.com,password9406,male,single,unstable,below_10m,70m_to_100m,saver,"{""deposits"": [9, 82, 32, 74], ""savings"": []}"
user_9407,User 9407,user9407@example.com,password9407,male,single,unstable,below_10m,100m_to_300m,planner,"{""deposits"": [18, 83, 89], ""savings"": [162, 134, 150, 144]}"
user_9408,User 9408,user9408@example.com,password9408,female,single,decreasing,500m_to_1b,100m_to_300m,planner,"{""deposits"": [65, 85, 10, 98], ""savings"": [191, 156, 154, 119]}"
user_9409,User 9409,user9409@example.com,password9409,male,single,unstable,10m_to_50m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [164, 118, 138, 180]}"
user_9410,User 9410,user9410@example.com,password9410,male,married,unstable,below_10m,30m_to_50m,investor,"{""deposits"": [], ""savings"": [115, 111, 152]}"
user_9411,User 9411,user9411@example.com,password9411,male,married,unstable,below_10m,100m_to_300m,saver,"{""deposits"": [], ""savings"": [190, 147, 114, 107]}"
user_9412,User 9412,user9412@example.com,password9412,male,single,unstable,100m_to_500m,100m_to_300m,planner,"{""deposits"": [23, 84], ""savings"": [101, 182, 192, 171]}"
user_9413,User 9413,user9413@example.com,password9413,female,single,decreasing,above_1b,70m_to_100m,planner,"{""deposits"": [97, 56, 65, 31], ""savings"": []}"
user_9414,User 9414,user9414@example.com,password9414,female,single,unstable,above_1b,50m_to_70m,saver,"{""deposits"": [35, 42, 74], ""savings"": []}"
user_9415,User 9415,user9415@example.com,password9415,female,single,decreasing,10m_to_50m,above_300m,spender,"{""deposits"": [54, 56, 29], ""savings"": [174, 196, 102]}"
user_9416,User 9416,user9416@example.com,password9416,male,single,stable_increase,50m_to_100m,below_30m,planner,"{""deposits"": [35], ""savings"": [138, 165, 146]}"
